Operation: createAccount | Inputs:  | Result: 1 
Operation: getTotalBalance | Inputs: UID: 42 | Result: AccountBalance: 100, Total so far:4200 
Operation: getTotalBalance | Inputs: UID: 43 | Result: AccountBalance: 100, Total so far:4300 
Operation: getTotalBalance | Inputs: UID: 44 | Result: AccountBalance: 100, Total so far:4400 
Operation: getTotalBalance | Inputs: UID: 45 | Result: AccountBalance: 100, Total so far:4500 
Operation: getTotalBalance | Inputs: UID: 46 | Result: AccountBalance: 100, Total so far:4600 
Operation: getTotalBalance | Inputs: UID: 47 | Result: AccountBalance: 100, Total so far:4700 
Operation: getTotalBalance | Inputs: UID: 48 | Result: AccountBalance: 100, Total so far:4800 
Operation: getTotalBalance | Inputs: UID: 49 | Result: AccountBalance: 100, Total so far:4900 
Operation: getTotalBalance | Inputs: UID: 50 | Result: AccountBalance: 100, Total so far:5000 
Operation: getTotalBalance | Inputs: UID: 51 | Result: AccountBalance: 100, Total so far:5100 
Operation: getTotalBalance | Inputs: UID: 52 | Result: AccountBalance: 100, Total so far:5200 
Operation: getTotalBalance | Inputs: UID: 53 | Result: AccountBalance: 100, Total so far:5300 
Operation: getTotalBalance | Inputs: UID: 54 | Result: AccountBalance: 100, Total so far:5400 
Operation: getTotalBalance | Inputs: UID: 55 | Result: AccountBalance: 100, Total so far:5500 
Operation: getTotalBalance | Inputs: UID: 56 | Result: AccountBalance: 100, Total so far:5600 
Operation: getTotalBalance | Inputs: UID: 57 | Result: AccountBalance: 100, Total so far:5700 
Operation: getTotalBalance | Inputs: UID: 58 | Result: AccountBalance: 100, Total so far:5800 
Operation: getTotalBalance | Inputs: UID: 59 | Result: AccountBalance: 100, Total so far:5900 
Operation: getTotalBalance | Inputs: UID: 60 | Result: AccountBalance: 100, Total so far:6000 
Operation: getTotalBalance | Inputs: UID: 61 | Result: AccountBalance: 100, Total so far:6100 
Operation: getTotalBalance | Inputs: UID: 62 | Result: AccountBalance: 100, Total so far:6200 
Operation: getTotalBalance | Inputs: UID: 63 | Result: AccountBalance: 100, Total so far:6300 
Operation: getTotalBalance | Inputs: UID: 64 | Result: AccountBalance: 100, Total so far:6400 
Operation: getTotalBalance | Inputs: UID: 65 | Result: AccountBalance: 100, Total so far:6500 
Operation: getTotalBalance | Inputs: UID: 66 | Result: AccountBalance: 100, Total so far:6600 
Operation: getTotalBalance | Inputs: UID: 67 | Result: AccountBalance: 100, Total so far:6700 
Operation: getTotalBalance | Inputs: UID: 68 | Result: AccountBalance: 100, Total so far:6800 
Operation: getTotalBalance | Inputs: UID: 69 | Result: AccountBalance: 100, Total so far:6900 
Operation: getTotalBalance | Inputs: UID: 70 | Result: AccountBalance: 100, Total so far:7000 
Operation: getTotalBalance | Inputs: UID: 71 | Result: AccountBalance: 100, Total so far:7100 
Operation: getTotalBalance | Inputs: UID: 72 | Result: AccountBalance: 100, Total so far:7200 
Operation: getTotalBalance | Inputs: UID: 73 | Result: AccountBalance: 100, Total so far:7300 
Operation: getTotalBalance | Inputs: UID: 74 | Result: AccountBalance: 100, Total so far:7400 
Operation: getTotalBalance | Inputs: UID: 75 | Result: AccountBalance: 100, Total so far:7500 
Operation: getTotalBalance | Inputs: UID: 76 | Result: AccountBalance: 100, Total so far:7600 
Operation: getTotalBalance | Inputs: UID: 77 | Result: AccountBalance: 100, Total so far:7700 
Operation: getTotalBalance | Inputs: UID: 78 | Result: AccountBalance: 100, Total so far:7800 
Operation: getTotalBalance | Inputs: UID: 79 | Result: AccountBalance: 100, Total so far:7900 
Operation: getTotalBalance | Inputs: UID: 80 | Result: AccountBalance: 100, Total so far:8000 
Operation: getTotalBalance | Inputs: UID: 81 | Result: AccountBalance: 100, Total so far:8100 
Operation: getTotalBalance | Inputs: UID: 82 | Result: AccountBalance: 100, Total so far:8200 
Operation: getTotalBalance | Inputs: UID: 83 | Result: AccountBalance: 100, Total so far:8300 
Operation: getTotalBalance | Inputs: UID: 84 | Result: AccountBalance: 100, Total so far:8400 
Operation: getTotalBalance | Inputs: UID: 85 | Result: AccountBalance: 100, Total so far:8500 
Operation: getTotalBalance | Inputs: UID: 86 | Result: AccountBalance: 100, Total so far:8600 
Operation: getTotalBalance | Inputs: UID: 87 | Result: AccountBalance: 100, Total so far:8700 
Operation: getTotalBalance | Inputs: UID: 88 | Result: AccountBalance: 100, Total so far:8800 
Operation: getTotalBalance | Inputs: UID: 89 | Result: AccountBalance: 100, Total so far:8900 
Operation: getTotalBalance | Inputs: UID: 90 | Result: AccountBalance: 100, Total so far:9000 
Operation: getTotalBalance | Inputs: UID: 91 | Result: AccountBalance: 100, Total so far:9100 
Operation: getTotalBalance | Inputs: UID: 92 | Result: AccountBalance: 100, Total so far:9200 
Operation: getTotalBalance | Inputs: UID: 93 | Result: AccountBalance: 100, Total so far:9300 
Operation: getTotalBalance | Inputs: UID: 94 | Result: AccountBalance: 100, Total so far:9400 
Operation: getTotalBalance | Inputs: UID: 95 | Result: AccountBalance: 100, Total so far:9500 
Operation: getTotalBalance | Inputs: UID: 96 | Result: AccountBalance: 100, Total so far:9600 
Operation: getTotalBalance | Inputs: UID: 97 | Result: AccountBalance: 100, Total so far:9700 
Operation: getTotalBalance | Inputs: UID: 98 | Result: AccountBalance: 100, Total so far:9800 
Operation: getTotalBalance | Inputs: UID: 99 | Result: AccountBalance: 100, Total so far:9900 
Operation: getTotalBalance | Inputs: UID: 100 | Result: AccountBalance: 100, Total so far:10000 
Operation: getTotalBalance | Inputs: UID: 1 | Result: AccountBalance: 100, Total so far:100 
Operation: getTotalBalance | Inputs: UID: 2 | Result: AccountBalance: 100, Total so far:200 
Operation: getTotalBalance | Inputs: UID: 3 | Result: AccountBalance: 100, Total so far:300 
Operation: getTotalBalance | Inputs: UID: 4 | Result: AccountBalance: 100, Total so far:400 
Operation: getTotalBalance | Inputs: UID: 5 | Result: AccountBalance: 100, Total so far:500 
Operation: getTotalBalance | Inputs: UID: 6 | Result: AccountBalance: 100, Total so far:600 
Operation: getTotalBalance | Inputs: UID: 7 | Result: AccountBalance: 100, Total so far:700 
Operation: getTotalBalance | Inputs: UID: 8 | Result: AccountBalance: 100, Total so far:800 
Operation: getTotalBalance | Inputs: UID: 9 | Result: AccountBalance: 100, Total so far:900 
Operation: getTotalBalance | Inputs: UID: 10 | Result: AccountBalance: 100, Total so far:1000 
Operation: getTotalBalance | Inputs: UID: 11 | Result: AccountBalance: 100, Total so far:1100 
Operation: getTotalBalance | Inputs: UID: 12 | Result: AccountBalance: 100, Total so far:1200 
Operation: getTotalBalance | Inputs: UID: 13 | Result: AccountBalance: 100, Total so far:1300 
Operation: getTotalBalance | Inputs: UID: 14 | Result: AccountBalance: 100, Total so far:1400 
Operation: getTotalBalance | Inputs: UID: 15 | Result: AccountBalance: 100, Total so far:1500 
Operation: getTotalBalance | Inputs: UID: 16 | Result: AccountBalance: 100, Total so far:1600 
Operation: getTotalBalance | Inputs: UID: 17 | Result: AccountBalance: 100, Total so far:1700 
Operation: getTotalBalance | Inputs: UID: 18 | Result: AccountBalance: 100, Total so far:1800 
Operation: getTotalBalance | Inputs: UID: 19 | Result: AccountBalance: 100, Total so far:1900 
Operation: getTotalBalance | Inputs: UID: 20 | Result: AccountBalance: 100, Total so far:2000 
Operation: getTotalBalance | Inputs: UID: 21 | Result: AccountBalance: 100, Total so far:2100 
Operation: getTotalBalance | Inputs: UID: 22 | Result: AccountBalance: 100, Total so far:2200 
Operation: getTotalBalance | Inputs: UID: 23 | Result: AccountBalance: 100, Total so far:2300 
Operation: getTotalBalance | Inputs: UID: 24 | Result: AccountBalance: 100, Total so far:2400 
Operation: getTotalBalance | Inputs: UID: 25 | Result: AccountBalance: 100, Total so far:2500 
Operation: getTotalBalance | Inputs: UID: 26 | Result: AccountBalance: 100, Total so far:2600 
Operation: getTotalBalance | Inputs: UID: 27 | Result: AccountBalance: 100, Total so far:2700 
Operation: getTotalBalance | Inputs: UID: 28 | Result: AccountBalance: 100, Total so far:2800 
Operation: getTotalBalance | Inputs: UID: 29 | Result: AccountBalance: 100, Total so far:2900 
Operation: getTotalBalance | Inputs: UID: 30 | Result: AccountBalance: 100, Total so far:3000 
Operation: getTotalBalance | Inputs: UID: 31 | Result: AccountBalance: 100, Total so far:3100 
Operation: getTotalBalance | Inputs: UID: 32 | Result: AccountBalance: 100, Total so far:3200 
Operation: getTotalBalance | Inputs: UID: 33 | Result: AccountBalance: 100, Total so far:3300 
Operation: getTotalBalance | Inputs: UID: 34 | Result: AccountBalance: 100, Total so far:3400 
Operation: getTotalBalance | Inputs: UID: 35 | Result: AccountBalance: 100, Total so far:3500 
Operation: getTotalBalance | Inputs: UID: 36 | Result: AccountBalance: 100, Total so far:3600 
Operation: getTotalBalance | Inputs: UID: 37 | Result: AccountBalance: 100, Total so far:3700 
Operation: getTotalBalance | Inputs: UID: 38 | Result: AccountBalance: 100, Total so far:3800 
Operation: getTotalBalance | Inputs: UID: 39 | Result: AccountBalance: 100, Total so far:3900 
Operation: getTotalBalance | Inputs: UID: 40 | Result: AccountBalance: 100, Total so far:4000 
Operation: getTotalBalance | Inputs: UID: 41 | Result: AccountBalance: 100, Total so far:4100 
Operation: getTotalBalance | Inputs: UID: 42 | Result: AccountBalance: 100, Total so far:4200 
Operation: getTotalBalance | Inputs: UID: 43 | Result: AccountBalance: 100, Total so far:4300 
Operation: getTotalBalance | Inputs: UID: 44 | Result: AccountBalance: 100, Total so far:4400 
Operation: getTotalBalance | Inputs: UID: 45 | Result: AccountBalance: 100, Total so far:4500 
Operation: getTotalBalance | Inputs: UID: 46 | Result: AccountBalance: 100, Total so far:4600 
Operation: getTotalBalance | Inputs: UID: 47 | Result: AccountBalance: 100, Total so far:4700 
Operation: getTotalBalance | Inputs: UID: 48 | Result: AccountBalance: 100, Total so far:4800 
Operation: getTotalBalance | Inputs: UID: 49 | Result: AccountBalance: 100, Total so far:4900 
Operation: getTotalBalance | Inputs: UID: 50 | Result: AccountBalance: 100, Total so far:5000 
Operation: getTotalBalance | Inputs: UID: 51 | Result: AccountBalance: 100, Total so far:5100 
Operation: getTotalBalance | Inputs: UID: 52 | Result: AccountBalance: 100, Total so far:5200 
Operation: getTotalBalance | Inputs: UID: 53 | Result: AccountBalance: 100, Total so far:5300 
Operation: getTotalBalance | Inputs: UID: 54 | Result: AccountBalance: 100, Total so far:5400 
Operation: getTotalBalance | Inputs: UID: 55 | Result: AccountBalance: 100, Total so far:5500 
Operation: getTotalBalance | Inputs: UID: 56 | Result: AccountBalance: 100, Total so far:5600 
Operation: getTotalBalance | Inputs: UID: 57 | Result: AccountBalance: 100, Total so far:5700 
Operation: getTotalBalance | Inputs: UID: 58 | Result: AccountBalance: 100, Total so far:5800 
Operation: getTotalBalance | Inputs: UID: 59 | Result: AccountBalance: 100, Total so far:5900 
Operation: getTotalBalance | Inputs: UID: 60 | Result: AccountBalance: 100, Total so far:6000 
Operation: getTotalBalance | Inputs: UID: 61 | Result: AccountBalance: 100, Total so far:6100 
Operation: getTotalBalance | Inputs: UID: 62 | Result: AccountBalance: 100, Total so far:6200 
Operation: getTotalBalance | Inputs: UID: 63 | Result: AccountBalance: 100, Total so far:6300 
Operation: getTotalBalance | Inputs: UID: 64 | Result: AccountBalance: 100, Total so far:6400 
Operation: getTotalBalance | Inputs: UID: 65 | Result: AccountBalance: 100, Total so far:6500 
Operation: getTotalBalance | Inputs: UID: 66 | Result: AccountBalance: 100, Total so far:6600 
Operation: getTotalBalance | Inputs: UID: 67 | Result: AccountBalance: 100, Total so far:6700 
Operation: getTotalBalance | Inputs: UID: 68 | Result: AccountBalance: 100, Total so far:6800 
Operation: getTotalBalance | Inputs: UID: 69 | Result: AccountBalance: 100, Total so far:6900 
Operation: getTotalBalance | Inputs: UID: 70 | Result: AccountBalance: 100, Total so far:7000 
Operation: getTotalBalance | Inputs: UID: 71 | Result: AccountBalance: 100, Total so far:7100 
Operation: getTotalBalance | Inputs: UID: 72 | Result: AccountBalance: 100, Total so far:7200 
Operation: getTotalBalance | Inputs: UID: 73 | Result: AccountBalance: 100, Total so far:7300 
Operation: getTotalBalance | Inputs: UID: 74 | Result: AccountBalance: 100, Total so far:7400 
Operation: getTotalBalance | Inputs: UID: 75 | Result: AccountBalance: 100, Total so far:7500 
Operation: getTotalBalance | Inputs: UID: 76 | Result: AccountBalance: 100, Total so far:7600 
Operation: getTotalBalance | Inputs: UID: 77 | Result: AccountBalance: 100, Total so far:7700 
Operation: getTotalBalance | Inputs: UID: 78 | Result: AccountBalance: 100, Total so far:7800 
Operation: getTotalBalance | Inputs: UID: 79 | Result: AccountBalance: 100, Total so far:7900 
Operation: getTotalBalance | Inputs: UID: 80 | Result: AccountBalance: 100, Total so far:8000 
Operation: getTotalBalance | Inputs: UID: 81 | Result: AccountBalance: 100, Total so far:8100 
Operation: getTotalBalance | Inputs: UID: 82 | Result: AccountBalance: 100, Total so far:8200 
Operation: getTotalBalance | Inputs: UID: 83 | Result: AccountBalance: 100, Total so far:8300 
Operation: getTotalBalance | Inputs: UID: 84 | Result: AccountBalance: 100, Total so far:8400 
Operation: getTotalBalance | Inputs: UID: 85 | Result: AccountBalance: 100, Total so far:8500 
Operation: getTotalBalance | Inputs: UID: 86 | Result: AccountBalance: 100, Total so far:8600 
Operation: getTotalBalance | Inputs: UID: 87 | Result: AccountBalance: 100, Total so far:8700 
Operation: getTotalBalance | Inputs: UID: 88 | Result: AccountBalance: 100, Total so far:8800 
Operation: getTotalBalance | Inputs: UID: 89 | Result: AccountBalance: 100, Total so far:8900 
Operation: getTotalBalance | Inputs: UID: 90 | Result: AccountBalance: 100, Total so far:9000 
Operation: getTotalBalance | Inputs: UID: 91 | Result: AccountBalance: 100, Total so far:9100 
Operation: getTotalBalance | Inputs: UID: 92 | Result: AccountBalance: 100, Total so far:9200 
Operation: getTotalBalance | Inputs: UID: 93 | Result: AccountBalance: 100, Total so far:9300 
Operation: getTotalBalance | Inputs: UID: 94 | Result: AccountBalance: 100, Total so far:9400 
Operation: getTotalBalance | Inputs: UID: 95 | Result: AccountBalance: 100, Total so far:9500 
Operation: getTotalBalance | Inputs: UID: 96 | Result: AccountBalance: 100, Total so far:9600 
Operation: getTotalBalance | Inputs: UID: 97 | Result: AccountBalance: 100, Total so far:9700 
Operation: getTotalBalance | Inputs: UID: 98 | Result: AccountBalance: 100, Total so far:9800 
Operation: getTotalBalance | Inputs: UID: 99 | Result: AccountBalance: 100, Total so far:9900 
Operation: getTotalBalance | Inputs: UID: 100 | Result: AccountBalance: 100, Total so far:10000 
Operation: createAccount | Inputs:  | Result: 101 
Operation: createAccount | Inputs:  | Result: 102 
Operation: createAccount | Inputs:  | Result: 103 
Operation: createAccount | Inputs:  | Result: 104 
Operation: createAccount | Inputs:  | Result: 105 
Operation: createAccount | Inputs:  | Result: 106 
Operation: createAccount | Inputs:  | Result: 107 
Operation: createAccount | Inputs:  | Result: 108 
Operation: createAccount | Inputs:  | Result: 109 
Operation: createAccount | Inputs:  | Result: 110 
Operation: createAccount | Inputs:  | Result: 111 
Operation: createAccount | Inputs:  | Result: 112 
Operation: createAccount | Inputs:  | Result: 113 
Operation: createAccount | Inputs:  | Result: 114 
Operation: createAccount | Inputs:  | Result: 115 
Operation: createAccount | Inputs:  | Result: 116 
Operation: createAccount | Inputs:  | Result: 117 
Operation: createAccount | Inputs:  | Result: 118 
Operation: createAccount | Inputs:  | Result: 119 
Operation: createAccount | Inputs:  | Result: 120 
Operation: createAccount | Inputs:  | Result: 121 
Operation: createAccount | Inputs:  | Result: 122 
Operation: createAccount | Inputs:  | Result: 123 
Operation: createAccount | Inputs:  | Result: 124 
Operation: createAccount | Inputs:  | Result: 125 
Operation: createAccount | Inputs:  | Result: 126 
Operation: createAccount | Inputs:  | Result: 127 
Operation: createAccount | Inputs:  | Result: 128 
Operation: createAccount | Inputs:  | Result: 129 
Operation: createAccount | Inputs:  | Result: 130 
Operation: createAccount | Inputs:  | Result: 131 
Operation: createAccount | Inputs:  | Result: 132 
Operation: createAccount | Inputs:  | Result: 133 
Operation: createAccount | Inputs:  | Result: 134 
Operation: createAccount | Inputs:  | Result: 135 
Operation: createAccount | Inputs:  | Result: 136 
Operation: createAccount | Inputs:  | Result: 137 
Operation: createAccount | Inputs:  | Result: 138 
Operation: createAccount | Inputs:  | Result: 139 
Operation: createAccount | Inputs:  | Result: 140 
Operation: createAccount | Inputs:  | Result: 141 
Operation: createAccount | Inputs:  | Result: 142 
Operation: createAccount | Inputs:  | Result: 143 
Operation: createAccount | Inputs:  | Result: 144 
Operation: createAccount | Inputs:  | Result: 145 
Operation: createAccount | Inputs:  | Result: 146 
Operation: createAccount | Inputs:  | Result: 147 
Operation: createAccount | Inputs:  | Result: 148 
Operation: createAccount | Inputs:  | Result: 149 
Operation: createAccount | Inputs:  | Result: 150 
Operation: createAccount | Inputs:  | Result: 151 
Operation: createAccount | Inputs:  | Result: 152 
Operation: createAccount | Inputs:  | Result: 153 
Operation: createAccount | Inputs:  | Result: 154 
Operation: createAccount | Inputs:  | Result: 155 
Operation: createAccount | Inputs:  | Result: 156 
Operation: createAccount | Inputs:  | Result: 157 
Operation: createAccount | Inputs:  | Result: 158 
Operation: createAccount | Inputs:  | Result: 159 
Operation: createAccount | Inputs:  | Result: 160 
Operation: createAccount | Inputs:  | Result: 161 
Operation: createAccount | Inputs:  | Result: 162 
Operation: createAccount | Inputs:  | Result: 163 
Operation: createAccount | Inputs:  | Result: 164 
Operation: createAccount | Inputs:  | Result: 165 
Operation: createAccount | Inputs:  | Result: 166 
Operation: createAccount | Inputs:  | Result: 167 
Operation: createAccount | Inputs:  | Result: 168 
Operation: createAccount | Inputs:  | Result: 169 
Operation: createAccount | Inputs:  | Result: 170 
Operation: createAccount | Inputs:  | Result: 171 
Operation: createAccount | Inputs:  | Result: 172 
Operation: createAccount | Inputs:  | Result: 173 
Operation: createAccount | Inputs:  | Result: 174 
Operation: createAccount | Inputs:  | Result: 175 
Operation: createAccount | Inputs:  | Result: 176 
Operation: createAccount | Inputs:  | Result: 177 
Operation: createAccount | Inputs:  | Result: 178 
Operation: createAccount | Inputs:  | Result: 179 
Operation: createAccount | Inputs:  | Result: 180 
Operation: createAccount | Inputs:  | Result: 181 
Operation: createAccount | Inputs:  | Result: 182 
Operation: createAccount | Inputs:  | Result: 183 
Operation: createAccount | Inputs:  | Result: 184 
Operation: createAccount | Inputs:  | Result: 185 
Operation: createAccount | Inputs:  | Result: 186 
Operation: createAccount | Inputs:  | Result: 187 
Operation: createAccount | Inputs:  | Result: 188 
Operation: createAccount | Inputs:  | Result: 189 
Operation: createAccount | Inputs:  | Result: 190 
Operation: createAccount | Inputs:  | Result: 191 
Operation: createAccount | Inputs:  | Result: 192 
Operation: createAccount | Inputs:  | Result: 193 
Operation: createAccount | Inputs:  | Result: 194 
Operation: createAccount | Inputs:  | Result: 195 
Operation: createAccount | Inputs:  | Result: 196 
Operation: createAccount | Inputs:  | Result: 197 
Operation: createAccount | Inputs:  | Result: 198 
Operation: createAccount | Inputs:  | Result: 199 
Operation: createAccount | Inputs:  | Result: 200 
Operation: deposit | Inputs: UID: 101, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 102, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 103, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 104, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 105, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 106, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 107, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 108, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 109, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 110, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 111, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 112, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 113, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 114, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 115, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 116, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 117, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 118, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 119, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 120, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 121, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 122, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 123, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 124, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 125, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 126, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 127, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 128, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 129, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 130, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 131, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 132, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 133, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 134, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 135, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 136, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 137, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 138, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 139, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 140, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 141, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 142, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 143, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 144, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 145, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 146, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 147, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 148, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 149, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 150, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 151, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 152, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 153, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 154, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 155, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 156, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 157, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 158, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 159, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 160, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 161, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 162, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 163, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 164, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 165, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 166, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 167, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 168, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 169, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 170, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 171, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 172, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 173, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 174, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 175, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 176, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 177, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 178, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 179, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 180, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 181, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 182, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 183, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 184, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 185, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 186, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 187, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 188, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 189, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 190, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 191, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 192, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 193, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 194, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 195, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 196, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 197, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 198, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 199, Amount: 100 | Result: true 
Operation: deposit | Inputs: UID: 200, Amount: 100 | Result: true 
Operation: getTotalBalance | Inputs: UID: 101 | Result: AccountBalance: 100, Total so far:100 
Operation: getTotalBalance | Inputs: UID: 102 | Result: AccountBalance: 100, Total so far:200 
Operation: getTotalBalance | Inputs: UID: 103 | Result: AccountBalance: 100, Total so far:300 
Operation: getTotalBalance | Inputs: UID: 104 | Result: AccountBalance: 100, Total so far:400 
Operation: getTotalBalance | Inputs: UID: 105 | Result: AccountBalance: 100, Total so far:500 
Operation: getTotalBalance | Inputs: UID: 106 | Result: AccountBalance: 100, Total so far:600 
Operation: getTotalBalance | Inputs: UID: 107 | Result: AccountBalance: 100, Total so far:700 
Operation: getTotalBalance | Inputs: UID: 108 | Result: AccountBalance: 100, Total so far:800 
Operation: getTotalBalance | Inputs: UID: 109 | Result: AccountBalance: 100, Total so far:900 
Operation: getTotalBalance | Inputs: UID: 110 | Result: AccountBalance: 100, Total so far:1000 
Operation: getTotalBalance | Inputs: UID: 111 | Result: AccountBalance: 100, Total so far:1100 
Operation: getTotalBalance | Inputs: UID: 112 | Result: AccountBalance: 100, Total so far:1200 
Operation: getTotalBalance | Inputs: UID: 113 | Result: AccountBalance: 100, Total so far:1300 
Operation: getTotalBalance | Inputs: UID: 114 | Result: AccountBalance: 100, Total so far:1400 
Operation: getTotalBalance | Inputs: UID: 115 | Result: AccountBalance: 100, Total so far:1500 
Operation: getTotalBalance | Inputs: UID: 116 | Result: AccountBalance: 100, Total so far:1600 
Operation: getTotalBalance | Inputs: UID: 117 | Result: AccountBalance: 100, Total so far:1700 
Operation: getTotalBalance | Inputs: UID: 118 | Result: AccountBalance: 100, Total so far:1800 
Operation: getTotalBalance | Inputs: UID: 119 | Result: AccountBalance: 100, Total so far:1900 
Operation: getTotalBalance | Inputs: UID: 120 | Result: AccountBalance: 100, Total so far:2000 
Operation: getTotalBalance | Inputs: UID: 121 | Result: AccountBalance: 100, Total so far:2100 
Operation: getTotalBalance | Inputs: UID: 122 | Result: AccountBalance: 100, Total so far:2200 
Operation: getTotalBalance | Inputs: UID: 123 | Result: AccountBalance: 100, Total so far:2300 
